,rpersona,reduca
57638,0169510091105,11.0
57639,0169510091106,0.0
57640,0169510251101,13.0
57641,0169510251102,11.0
57642,0169510251103,0.0
57643,0169510251104,
57644,0169510551101,16.0
57645,0169510551102,11.0
57646,0169510701101,0.0
57647,0169510861101,15.0
57648,0169510861102,11.0
57649,0169511011101,5.0
57650,0169511011102,11.0
57651,0169520051101,11.0
57652,0169520181101,8.0
57653,0169520181102,
57654,0169520451101,14.0
57655,0169520451102,11.0
57656,0169520451103,8.0
57657,0169520581101,14.0
57658,0169520581102,14.0
57659,0169520721101,0.0
57660,0169520721102,10.0
57661,0169520721103,12.0
57662,0169520721104,10.0
57663,0169520721105,0.0
57664,0169520721106,0.0
57665,0169520721107,0.0
57666,0169520721108,1.0
57667,0169520851101,11.0
57668,0169520851102,9.0
57669,0169520851103,12.0
57670,0169520851104,8.0
57671,0169530081101,16.0
57672,0169530221101,11.0
57673,0169530221102,9.0
57674,0169530221103,0.0
57675,0169530361101,8.0
57676,0169530361102,0.0
57677,0169530501101,11.0
57678,0169530501102,14.0
57679,0169530501103,11.0
57680,0169530641101,0.0
57681,0169530801101,1.0
57682,0169530801102,9.0
57683,0169530801103,1.0
57684,0169540021101,11.0
57685,0169540021102,11.0
57686,0169540021103,11.0
57687,0169540021104,11.0
57688,0169540021105,12.0
57689,0169540021106,14.0
57690,0169540021107,0.0
57691,0169540021108,0.0
57692,0169540021109,14.0
57693,0169540021110,11.0
57694,0169540161101,12.0
57695,0169540161102,7.0
57696,0169540231101,9.0
57697,0169540231102,9.0
57698,0169540231103,13.0
57699,0169540231104,9.0
57700,0169540231105,1.0
57701,0169540301101,11.0
57702,0169540521101,11.0
57703,0169540581101,
57704,0169540581102,0.0
57705,0169550031201,0.0
57706,0169550031202,9.0
57707,0169550031203,0.0
57708,0169550031204,0.0
57709,0169550031205,0.0
57710,0169550032201,13.0
57711,0169550032202,16.0
57712,0169550032203,
57713,0169550201101,11.0
57714,0169550201102,0.0
57715,0169550201103,10.0
57716,0169550201104,10.0
57717,0169550201105,0.0
57718,0169550551101,11.0
57719,0169550551102,11.0
57720,0169550551103,0.0
57721,0169550551104,0.0
57722,0169550551105,9.0
57723,0169550551106,11.0
57724,0169550551109,12.0
57725,0169550721101,16.0
57726,0169550721102,16.0
57727,0169550721103,2.0
57728,0169550891101,16.0
57729,0169550891102,14.0
57730,0169551061101,9.0
57731,0169560091101,14.0
57732,0169560091102,16.0
57733,0169560091103,10.0
57734,0169560231101,4.0
57735,0169560231102,3.0
57736,0169560231103,0.0
57737,0169560521101,16.0
57738,0169560521102,7.0
57739,0169560651101,11.0
57740,0169560651102,0.0
57741,0169560651103,12.0
57742,0169560651104,0.0
57743,0169560651105,
57744,0169560791101,12.0
57745,0169560791102,11.0
57746,0169560791103,0.0
57747,0169560791104,1.0
57748,0169560931101,12.0
57749,0169560931102,16.0
57750,0169560931103,0.0
57751,0169570181101,13.0
57752,0169570181102,11.0
57753,0169570181103,8.0
57754,0169570181104,0.0
57755,0169570181105,0.0
57756,0169570371101,0.0
57757,0169570371102,11.0
57758,0169570371104,8.0
57759,0169570371105,
57760,0169570371106,11.0
57761,0169570371107,0.0
57762,0169570811101,8.0
57763,0169570811102,8.0
57764,0169571021101,0.0
57765,0169571021102,11.0
57766,0169571021103,10.0
57767,0169571021104,0.0
57768,0169571021105,0.0
57769,0169571231101,14.0
57770,0169571431101,11.0
57771,0169571431102,12.0
57772,0169571431103,8.0
57773,0169571431104,0.0
57774,0169580121101,13.0
57775,0169580121102,1.0
57776,0169580121103,10.0
57777,0169580121104,11.0
57778,0169580121105,
57779,0169580271101,11.0
57780,0169580271102,11.0
57781,0169580271103,11.0
57782,0169580271104,0.0
57783,0169580271105,1.0
57784,0169580421101,9.0
57785,0169580421102,0.0
57786,0169580421103,10.0
57787,0169580421104,9.0
57788,0169580421105,0.0
57789,0169580571101,11.0
57790,0169580571102,11.0
57791,0169580571103,9.0
57792,0169580571104,0.0
57793,0169580721201,5.0
57794,0169580721202,13.0
57795,0169580721203,1.0
57796,0169580722201,11.0
57797,0169580722202,9.0
57798,0169580722203,0.0
57799,0169581031101,16.0
57800,0169590101101,3.0
57801,0169590101102,0.0
57802,0169590101103,10.0
57803,0169590311101,11.0
57804,0169590311102,5.0
57805,0169590311103,0.0
57806,0169590511101,3.0
57807,0169590511102,3.0
57808,0169590721101,11.0
57809,0169590721102,5.0
57810,0169590721103,14.0
57811,0169591131101,16.0
57812,0169591131102,11.0
57813,0169591341101,11.0
57814,0169591341102,13.0
57815,0169591341103,11.0
57816,0169600221101,11.0
57817,0169600221102,0.0
57818,0169600221103,0.0
57819,0169600221104,3.0
57820,0169600221105,1.0
57821,0169600361101,7.0
57822,0169600361102,7.0
57823,0169600361103,8.0
57824,0169600651101,11.0
57825,0169600651102,0.0
57826,0169600791101,11.0
57827,0169600791102,11.0
57828,0169600791103,11.0
57829,0169600791104,11.0
57830,0169600791105,8.0
57831,0169600791106,0.0
57832,0169600941101,7.0
57833,0169600941102,3.0
57834,0169601091101,14.0
57835,0169601091102,14.0
57836,0169601091103,7.0
57837,0169601091104,1.0
57838,0169610071101,6.0
57839,0169610071102,6.0
57840,0169610071103,11.0
57841,0169610071104,14.0
57842,0169610071105,3.0
57843,0169610071106,1.0
57844,0169610221101,9.0
57845,0169610221102,11.0
57846,0169610221103,9.0
57847,0169610221104,8.0
57848,0169610221105,0.0
57849,0169610221106,
57850,0169610541101,14.0
57851,0169610541102,12.0
57852,0169610541103,0.0
57853,0169610701101,3.0
57854,0169610701102,14.0
57855,0169610851101,11.0
57856,0169610851102,9.0
57857,0169610851103,0.0
57858,0169610851104,0.0
57859,0169611011101,11.0
57860,0169620151101,
57861,0169620151102,11.0
57862,0169620151103,0.0
57863,0169620151104,1.0
57864,0169620311101,4.0
57865,0169620631101,11.0
57866,0169620631102,0.0
57867,0169620631103,0.0
57868,0169620791101,10.0
57869,0169620791102,9.0
57870,0169620791103,9.0
57871,0169620791104,0.0
57872,0169620791105,9.0
57873,0169620791107,5.0
57874,0169620941101,16.0
57875,0169620941102,16.0
57876,0169621101101,8.0
57877,0169621101102,11.0
57878,0169621101103,0.0
57879,0169630041101,4.0
57880,0169630311101,12.0
57881,0169630311102,12.0
57882,0169630311103,14.0
57883,0169630311104,10.0
57884,0169630441101,9.0
57885,0169630441102,8.0
57886,0169630441103,0.0
57887,0169630441104,0.0
57888,0169630441105,1.0
57889,0169630571101,11.0
57890,0169630571102,7.0
57891,0169630571103,3.0
57892,0169630571104,1.0
57893,0169630711101,7.0
57894,0169630711102,8.0
57895,0169630711103,0.0
57896,0169630821101,0.0
57897,0169630821102,8.0
57898,0169630821103,9.0
57899,0169630821104,0.0
57900,0169640011101,0.0
57901,0169640011102,9.0
57902,0169640011103,14.0
57903,0169640011104,0.0
57904,0169640011105,0.0
57905,0169640231101,11.0
57906,0169640231102,11.0
57907,0169640231103,13.0
57908,0169640231104,11.0
57909,0169640231105,0.0
57910,0169640301101,11.0
57911,0169640301102,8.0
57912,0169640301103,0.0
57913,0169640301104,1.0
57914,0169640371101,0.0
57915,0169640371102,
57916,0169640371103,0.0
57917,0169640371104,0.0
57918,0169640371105,0.0
57919,0169640371106,2.0
57920,0169640371107,
57921,0169640451101,14.0
57922,0169640451102,14.0
57923,0169640621101,8.0
57924,0169640621102,11.0
57925,0169640621103,0.0
57926,0169640621104,0.0
57927,0169640621105,3.0
57928,0169650131101,11.0
57929,0169650131102,7.0
57930,0169650241101,0.0
57931,0169650241102,10.0
57932,0169650241103,0.0
57933,0169650241104,3.0
57934,0169650361101,0.0
57935,0169650361102,0.0
57936,0169650361103,13.0
57937,0169650361104,11.0
57938,0169650361105,7.0
57939,0169650361106,0.0
57940,0169650361107,3.0
57941,0169650491101,1.0
57942,0169650491102,11.0
57943,0169650731101,14.0
57944,0169650851101,11.0
57945,0169650851102,0.0
57946,0169650851103,1.0
57947,0169660171101,11.0
57948,0169660171102,3.0
57949,0169660391101,0.0
57950,0169660811101,12.0
57951,0169660811102,16.0
57952,0169660811103,3.0
57953,0169660811104,0.0
57954,0169660811105,12.0
57955,0169660811106,11.0
57956,0169661031101,1.0
57957,0169661251101,9.0
57958,0169661251102,11.0
57959,0169661251103,8.0
57960,0169661251104,16.0
57961,0169661471101,11.0
57962,0169661471102,15.0
57963,0169661471103,10.0
57964,0169670031101,16.0
57965,0169670031102,13.0
57966,0169670031103,16.0
57967,0169670031104,12.0
57968,0169670211101,8.0
57969,0169670571101,18.0
57970,0169670571102,14.0
57971,0169670751101,8.0
57972,0169670751102,0.0
57973,0169670751103,2.0
57974,0169680011101,11.0
57975,0169680011102,11.0
57976,0169680011103,11.0
57977,0169680091101,16.0
57978,0169680091102,15.0
57979,0169680151101,16.0
57980,0169680151102,14.0
57981,0169680341101,16.0
57982,0169680341102,16.0
57983,0169680461101,12.0
57984,0169680461102,11.0
57985,0169680461103,10.0
57986,0169680461104,0.0
57987,0169680551101,11.0
57988,0169690011101,12.0
57989,0169690011102,11.0
57990,0169690011103,0.0
57991,0169690161101,16.0
57992,0169690161102,0.0
57993,0169690161103,0.0
57994,0169690161104,2.0
57995,0169690471101,17.0
57996,0169690471102,14.0
57997,0169690471103,0.0
57998,0169690631101,5.0
57999,0169690631102,5.0
58000,0169690781101,11.0
58001,0169690781102,12.0
58002,0169690781103,11.0
58003,0169690941101,11.0
58004,0169690941102,0.0
58005,0169690941103,7.0
58006,0169700011101,16.0
58007,0169700011102,16.0
58008,0169700011103,0.0
58009,0169700011104,0.0
58010,0169700011105,2.0
58011,0169700161101,11.0
58012,0169700161102,11.0
58013,0169700471101,14.0
58014,0169700471102,11.0
58015,0169700471103,0.0
58016,0169700471104,1.0
58017,0169700631101,9.0
58018,0169700781101,11.0
58019,0169700951101,9.0
58020,0169700951102,12.0
58021,0169700951103,9.0
58022,0169700951104,7.0
58023,0169700951105,0.0
58024,0169700951106,
58025,0169710131101,13.0
58026,0169710131102,11.0
58027,0169710131103,0.0
58028,0169710131104,0.0
58029,0169710281101,3.0
58030,0169710281102,11.0
58031,0169710281103,11.0
58032,0169710431101,7.0
58033,0169710431102,2.0
58034,0169710741101,12.0
58035,0169710741102,14.0
58036,0169710741103,8.0
58037,0169710741104,14.0
58038,0169710741105,11.0
58039,0169710741106,0.0
58040,0169710741107,3.0
58041,0169710891101,11.0
58042,0169710891102,11.0
58043,0169710891103,0.0
58044,0169710891104,1.0
58045,0169711041101,11.0
58046,0169711041102,11.0
58047,0169711041103,8.0
58048,0169720121101,11.0
58049,0169720121102,11.0
58050,0169720121103,11.0
58051,0169720121104,0.0
58052,0169720121105,0.0
58053,0169720121106,
58054,0169720121107,3.0
58055,0169720281101,0.0
58056,0169720281102,
58057,0169720591101,11.0
58058,0169720731101,
58059,0169720911101,0.0
58060,0169720911102,
58061,0169720911103,16.0
58062,0169721071101,16.0
58063,0169730121101,11.0
58064,0169730121102,11.0
58065,0169730121103,11.0
58066,0169730121104,2.0
58067,0169730361101,0.0
58068,0169730361102,
58069,0169730361103,11.0
58070,0169730821101,13.0
58071,0169730821102,5.0
58072,0169731051101,16.0
58073,0169731051102,16.0
58074,0169731051103,0.0
58075,0169731271101,11.0
58076,0169731271102,9.0
58077,0169731271103,1.0
58078,0169731501101,2.0
58079,0169731501102,11.0
58080,0169740151101,11.0
58081,0169740151102,0.0
58082,0169740151103,0.0
58083,0169740331101,14.0
58084,0169740331102,16.0
58085,0169740331103,0.0
58086,0169740331104,
58087,0169740501101,3.0
58088,0169740501102,8.0
58089,0169740681101,11.0
58090,0169740861101,16.0
58091,0169740861102,10.0
58092,0169740861103,9.0
58093,0169740861104,0.0
58094,0169741211101,9.0
58095,0169741211102,11.0
58096,0169750091101,14.0
58097,0169750091102,10.0
58098,0169750371101,0.0
58099,0169750371102,11.0
58100,0169750371103,11.0
58101,0169750371104,8.0
58102,0169750371105,1.0
58103,0169750511101,0.0
58104,0169750511102,4.0
58105,0169750511103,11.0
58106,0169750801101,13.0
58107,0169750801102,8.0
58108,0169750801103,0.0
58109,0169750801104,3.0
58110,0169750801105,
58111,0169751081101,8.0
58112,0169751081102,0.0
58113,0169751081103,2.0
58114,0169751221101,
58115,0169751221102,7.0
58116,0169760081101,3.0
58117,0169760181101,0.0
58118,0169760181102,12.0
58119,0169760181103,11.0
58120,0169760181104,1.0
58121,0169760281101,0.0
58122,0169760281102,
58123,0169760281103,10.0
58124,0169760281104,10.0
58125,0169760381101,11.0
58126,0169760381102,11.0
58127,0169760381103,0.0
58128,0169760381104,2.0
58129,0169760481101,1.0
58130,0169760571101,0.0
58131,0169760571102,0.0
58132,0169760571103,10.0
58133,0169760571104,7.0
58134,0170110201101,17.0
58135,0170110201102,17.0
58136,0170110231101,16.0
58137,0170110231102,16.0
58138,0170110231103,
58139,0170110231105,15.0
58140,0170110231106,11.0
58141,0170110761101,11.0
58142,0170110761102,17.0
58143,0170110761103,14.0
58144,0170110761104,3.0
58145,0170120031101,16.0
58146,0170120031102,16.0
58147,0170120031103,3.0
58148,0170120221301,12.0
58149,0170120221302,14.0
58150,0170120221303,11.0
58151,0170120221304,11.0
58152,0170120221305,8.0
58153,0170120222301,5.0
58154,0170120222302,5.0
58155,0170120222303,11.0
58156,0170120222304,11.0
58157,0170120222305,10.0
58158,0170120223301,14.0
58159,0170120223302,14.0
58160,0170120223303,0.0
58161,0170120571101,7.0
58162,0170120571102,10.0
58163,0170120651101,16.0
58164,0170120651102,16.0
58165,0170120651103,17.0
58166,0170120651104,13.0
58167,0170120821101,8.0
58168,0170121341101,0.0
58169,0170121341102,0.0
58170,0170121341103,11.0
58171,0170121341104,0.0
58172,0170121341105,3.0
58173,0170130171101,3.0
58174,0170130561101,3.0
58175,0170130561102,11.0
58176,0170130561103,11.0
58177,0170130561104,8.0
58178,0170130901101,12.0
58179,0170130901102,13.0
58180,0170130901103,11.0
58181,0170130901104,9.0
58182,0170130901105,0.0
58183,0170131121101,11.0
58184,0170131121102,11.0
58185,0170131381101,3.0
58186,0170131381102,2.0
58187,0170140021101,16.0
58188,0170140021102,16.0
58189,0170140021103,9.0
58190,0170140241101,13.0
58191,0170140241102,14.0
58192,0170140241103,13.0
58193,0170140241104,7.0
58194,0170140681101,16.0
58195,0170140681102,14.0
58196,0170140681103,0.0
58197,0170140681104,0.0
58198,0170140901101,11.0
58199,0170140901102,11.0
58200,0170140901103,7.0
58201,0170141121101,16.0
58202,0170141121102,13.0
58203,0170141121103,15.0
58204,0170141121104,0.0
58205,0170150131101,13.0
58206,0170150131102,0.0
58207,0170150471101,11.0
58208,0170150471102,8.0
58209,0170150471103,10.0
58210,0170150471104,0.0
58211,0170150711101,14.0
58212,0170150711102,11.0
58213,0170150711103,1.0
58214,0170150941101,11.0
58215,0170150941102,16.0
58216,0170150941103,11.0
58217,0170151451101,7.0
58218,0170151451102,11.0
58219,0170160121101,11.0
58220,0170160271101,14.0
58221,0170160271102,13.0
58222,0170160271103,0.0
58223,0170160701101,11.0
58224,0170160701102,1.0
58225,0170160851101,12.0
58226,0170160851102,11.0
58227,0170160991101,11.0
58228,0170160991102,17.0
58229,0170160991103,13.0
58230,0170160991104,14.0
58231,0170170021101,16.0
58232,0170170021102,11.0
58233,0170170021103,7.0
58234,0170170021104,0.0
58235,0170170021105,0.0
58236,0170170241101,0.0
58237,0170170241102,0.0
58238,0170170681101,7.0
58239,0170170681102,11.0
58240,0170170681103,9.0
58241,0170170681104,0.0
58242,0170170681105,0.0
58243,0170170901101,0.0
58244,0170170901102,10.0
58245,0170170901103,0.0
58246,0170171111101,14.0
58247,0170171111102,14.0
58248,0170171111103,1.0
58249,0170171331101,11.0
58250,0170171331102,14.0
58251,0170171331103,8.0
58252,0170171331104,
58253,0170180061101,8.0
58254,0170180061102,11.0
58255,0170180221101,11.0
58256,0170180221102,11.0
58257,0170180221103,11.0
58258,0170180221104,8.0
58259,0170180221105,0.0
58260,0170180221106,
58261,0170180371101,11.0
58262,0170180371102,7.0
58263,0170180371103,0.0
58264,0170180681101,11.0
58265,0170180681102,8.0
58266,0170180841101,
58267,0170180841102,5.0
58268,0170180991101,11.0
58269,0170180991102,11.0
58270,0170180991103,11.0
58271,0170190071101,9.0
58272,0170190071102,5.0
58273,0170190161101,3.0
58274,0170190371101,11.0
58275,0170190371102,7.0
58276,0170190371103,0.0
58277,0170190371104,3.0
58278,0170190471101,11.0
58279,0170190471102,14.0
58280,0170190561101,11.0
58281,0170190561102,12.0
58282,0170190761101,13.0
58283,0170190761102,14.0
58284,0170190761103,3.0
58285,0170200101101,4.0
58286,0170200161101,14.0
58287,0170200161102,11.0
58288,0170200181101,16.0
58289,0170200181102,17.0
58290,0170200181103,10.0
58291,0170200181104,0.0
58292,0170200251101,13.0
58293,0170200251102,11.0
58294,0170200251103,0.0
58295,0170200811101,13.0
58296,0170210061101,18.0
58297,0170210151101,14.0
58298,0170210151102,11.0
58299,0170210151103,0.0
58300,0170210151104,
58301,0170210341101,11.0
58302,0170210341102,11.0
58303,0170210341103,7.0
58304,0170210341104,0.0
58305,0170210621101,11.0
58306,0170210811101,14.0
58307,0170210811102,11.0
58308,0170210811103,11.0
58309,0170210811104,10.0
58310,0170210811105,0.0
58311,0170210811106,0.0
58312,0170210931101,2.0
58313,0170220201101,
58314,0170220231101,11.0
58315,0170220231102,1.0
58316,0170220431101,1.0
58317,0170220571101,11.0
58318,0170220701101,2.0
58319,0170220701102,0.0
